transaction_id,sender_id,receiver_id,amount,timestamp
TXN_LEGIT_0151,ACC_1918,ACC_2862,656.15,2026-02-01 01:00:00
TXN_LEGIT_0460,ACC_2725,ACC_2897,617.26,2026-02-13 16:00:00
TXN_LEGIT_0377,ACC_1160,ACC_1293,160.69,2026-01-05 04:00:00
TXN_LEGIT_0540,ACC_1215,ACC_2834,1146.62,2026-01-03 04:00:00
TXN_LEGIT_0526,ACC_2431,ACC_2135,799.2,2026-01-06 01:00:00
TXN_LEGIT_0072,ACC_1606,ACC_1544,923.82,2026-01-14 22:00:00
TXN_LEGIT_0302,ACC_2828,ACC_1879,933.14,2026-01-22 15:00:00
TXN_LEGIT_0544,ACC_2047,ACC_1433,91.51,2026-01-03 08:00:00
TXN_LEGIT_0722,ACC_2597,ACC_1109,611.78,2026-01-08 13:00:00
TXN_LEGIT_0523,ACC_2536,ACC_1249,66.68,2026-01-18 20:00:00
TXN_LEGIT_0724,ACC_2690,ACC_1835,566.59,2026-01-04 17:00:00
TXN_LEGIT_0857,ACC_1138,ACC_1418,1114.0,2026-01-27 11:00:00
TXN_LEGIT_0150,ACC_2649,ACC_2565,483.15,2026-01-28 21:00:00
TXN_SM_IN_005,ACC_MULE_005,ACC_BOSS_01,436.49,2026-02-12 14:00:00
TXN_LEGIT_0010,ACC_2194,ACC_2956,139.18,2026-01-01 06:00:00
TXN_LEGIT_0788,ACC_1825,ACC_1422,811.6,2026-01-22 01:00:00
TXN_LEGIT_0179,ACC_2026,ACC_1630,815.09,2026-01-18 11:00:00
TXN_LEGIT_0455,ACC_1154,ACC_1624,216.55,2026-01-26 07:00:00
TXN_LEGIT_0580,ACC_2610,ACC_1026,683.24,2026-01-14 22:00:00
TXN_LEGIT_0299,ACC_1433,ACC_1962,785.36,2026-02-08 08:00:00
TXN_LEGIT_0388,ACC_2688,ACC_2106,1125.09,2026-02-11 23:00:00
TXN_LEGIT_0571,ACC_1474,ACC_1712,1036.98,2026-01-18 10:00:00
TXN_LEGIT_0764,ACC_1751,ACC_2622,956.56,2026-01-27 22:00:00
TXN_LEGIT_0547,ACC_1915,ACC_1787,538.33,2026-01-02 14:00:00
TXN_LEGIT_0723,ACC_2705,ACC_1047,972.16,2026-01-15 08:00:00
TXN_LEGIT_0108,ACC_2826,ACC_1724,108.88,2026-02-13 21:00:00
TXN_LEGIT_0243,ACC_2227,ACC_1543,939.81,2026-01-08 01:00:00
TXN_LEGIT_0016,ACC_2542,ACC_1628,529.75,2026-02-15 17:00:00
TXN_LEGIT_0026,ACC_2844,ACC_1407,1184.06,2026-02-05 03:00:00
TXN_LEGIT_0502,ACC_1774,ACC_2451,459.25,2026-02-05 22:00:00
TXN_LEGIT_0148,ACC_1454,ACC_1969,732.1,2026-01-22 23:00:00
TXN_LEGIT_0677,ACC_1620,ACC_2998,129.77,2026-02-09 12:00:00
TXN_LEGIT_0897,ACC_1973,ACC_2433,1127.36,2026-01-09 08:00:00
TXN_LEGIT_0257,ACC_1804,ACC_1935,365.0,2026-01-23 12:00:00
TXN_LEGIT_0817,ACC_1213,ACC_1880,1105.49,2026-01-27 10:00:00
TXN_LEGIT_0067,ACC_1016,ACC_1620,851.08,2026-01-28 03:00:00
TXN_LEGIT_0715,ACC_2419,ACC_1629,396.37,2026-01-20 04:00:00
TXN_LEGIT_0666,ACC_1111,ACC_2213,208.56,2026-01-24 20:00:00
TXN_LEGIT_0199,ACC_1378,ACC_2773,158.54,2026-01-29 01:00:00
TXN_LEGIT_0512,ACC_2640,ACC_1353,635.07,2026-01-28 12:00:00
TXN_LEGIT_0482,ACC_1131,ACC_2824,883.56,2026-01-16 16:00:00
TXN_LEGIT_0596,ACC_2123,ACC_2132,114.81,2026-02-05 06:00:00
TXN_LEGIT_0431,ACC_2070,ACC_1748,931.95,2026-01-05 20:00:00
TXN_LEGIT_0273,ACC_2537,ACC_1802,1029.63,2026-02-11 14:00:00
TXN_LEGIT_0545,ACC_2160,ACC_1390,1006.54,2026-01-09 04:00:00
TXN_LEGIT_0848,ACC_2092,ACC_1150,887.7,2026-01-26 22:00:00
TXN_LEGIT_0086,ACC_1145,ACC_2505,999.27,2026-01-11 02:00:00
TXN_LEGIT_0266,ACC_2704,ACC_1003,1092.33,2026-01-28 08:00:00
TXN_LEGIT_0858,ACC_2460,ACC_2612,300.55,2026-01-07 14:00:00
TXN_LEGIT_0574,ACC_1948,ACC_1118,74.8,2026-02-02 00:00:00
TXN_LEGIT_0522,ACC_2997,ACC_1247,207.99,2026-02-13 04:00:00
TXN_LEGIT_0367,ACC_2464,ACC_1704,100.55,2026-01-31 03:00:00
TXN_LEGIT_0267,ACC_1084,ACC_2171,413.63,2026-01-29 15:00:00
TXN_LEGIT_0853,ACC_2651,ACC_1043,1139.82,2026-01-15 02:00:00
TXN_LEGIT_0173,ACC_1917,ACC_2273,191.65,2026-02-15 06:00:00
TXN_LEGIT_0584,ACC_2609,ACC_1610,840.06,2026-01-25 23:00:00
TXN_LEGIT_0193,ACC_1427,ACC_2418,671.17,2026-01-12 07:00:00
TXN_LEGIT_0642,ACC_2479,ACC_1512,644.76,2026-02-15 15:00:00
TXN_LEGIT_0384,ACC_2540,ACC_1632,701.17,2026-01-17 03:00:00
TXN_PAY_020,CORP_PAYROLL_DEPT,ACC_EMP_020,2800.0,2026-01-31 08:30:00
TXN_LEGIT_0510,ACC_1530,ACC_2647,96.17,2026-01-23 22:00:00
TXN_LEGIT_0459,ACC_2883,ACC_1120,855.54,2026-01-29 23:00:00
TXN_LAYER_2,ACC_SHELL_B,ACC_FINAL_99,9500.0,2026-02-15 09:20:00
TXN_LEGIT_0023,ACC_1173,ACC_1307,627.97,2026-01-25 09:00:00
TXN_LEGIT_0412,ACC_2705,ACC_2798,38.79,2026-01-09 12:00:00
TXN_LEGIT_0579,ACC_2312,ACC_1652,762.59,2026-02-02 00:00:00
TXN_LEGIT_0024,ACC_2011,ACC_1655,844.17,2026-02-06 18:00:00
TXN_LEGIT_0712,ACC_2223,ACC_1617,397.01,2026-01-25 22:00:00
TXN_LEGIT_0538,ACC_2500,ACC_2975,442.19,2026-02-07 07:00:00
TXN_LEGIT_0307,ACC_1601,ACC_2493,868.81,2026-02-14 07:00:00
TXN_LEGIT_0395,ACC_1605,ACC_1321,248.61,2026-01-19 00:00:00
TXN_LEGIT_0617,ACC_2693,ACC_1228,943.39,2026-01-01 07:00:00
TXN_LEGIT_0014,ACC_1910,ACC_1308,1083.24,2026-01-30 23:00:00
TXN_LEGIT_0829,ACC_2758,ACC_2560,327.37,2026-01-30 19:00:00
TXN_LEGIT_0890,ACC_2142,ACC_1441,828.0,2026-01-07 20:00:00
TXN_LEGIT_0123,ACC_1215,ACC_2396,781.83,2026-01-03 12:00:00
TXN_LEGIT_0674,ACC_1311,ACC_2490,435.17,2026-01-28 23:00:00
TXN_LEGIT_0268,ACC_2409,ACC_2256,1031.24,2026-01-11 04:00:00
TXN_LEGIT_0478,ACC_2428,ACC_2917,261.58,2026-01-27 12:00:00
TXN_PAY_021,CORP_PAYROLL_DEPT,ACC_EMP_021,2800.0,2026-01-31 08:30:00
TXN_LEGIT_0744,ACC_2522,ACC_1087,422.34,2026-01-05 21:00:00
TXN_LEGIT_0679,ACC_2704,ACC_1928,435.94,2026-01-31 20:00:00
TXN_LEGIT_0542,ACC_2530,ACC_2931,162.38,2026-01-02 19:00:00
TXN_LEGIT_0029,ACC_2498,ACC_1783,733.32,2026-01-03 11:00:00
TXN_LEGIT_0338,ACC_1137,ACC_2634,177.18,2026-02-06 03:00:00
TXN_LEGIT_0198,ACC_2798,ACC_2541,470.16,2026-01-17 11:00:00
TXN_LEGIT_0130,ACC_1496,ACC_1306,1120.07,2026-01-27 22:00:00
TXN_LEGIT_0385,ACC_1384,ACC_1138,693.93,2026-01-21 14:00:00
TXN_LEGIT_0868,ACC_1908,ACC_1558,629.21,2026-01-20 19:00:00
TXN_LEGIT_0900,ACC_1219,ACC_1038,934.67,2026-01-19 06:00:00
TXN_LEGIT_0343,ACC_2585,ACC_1452,758.68,2026-02-09 13:00:00
TXN_LEGIT_0613,ACC_2440,ACC_1267,279.83,2026-01-01 19:00:00
TXN_PAY_010,CORP_PAYROLL_DEPT,ACC_EMP_010,2800.0,2026-01-31 08:30:00
TXN_LEGIT_0181,ACC_2645,ACC_2838,18.06,2026-02-13 06:00:00
TXN_LEGIT_0650,ACC_2860,ACC_2206,525.88,2026-01-06 05:00:00
TXN_LEGIT_0856,ACC_1991,ACC_2653,406.43,2026-01-08 22:00:00
TXN_LEGIT_0775,ACC_2335,ACC_1066,573.73,2026-02-10 20:00:00
TXN_LEGIT_0332,ACC_2262,ACC_1229,621.25,2026-01-07 14:00:00
TXN_LEGIT_0084,ACC_2111,ACC_1262,553.35,2026-01-31 04:00:00
TXN_LEGIT_0140,ACC_1174,ACC_2824,965.35,2026-02-15 10:00:00
TXN_PAY_014,CORP_PAYROLL_DEPT,ACC_EMP_014,2800.0,2026-01-31 08:30:00
TXN_LEGIT_0529,ACC_2094,ACC_1302,554.52,2026-02-05 16:00:00
TXN_LEGIT_0763,ACC_2537,ACC_1516,329.22,2026-01-09 06:00:00
TXN_PAY_012,CORP_PAYROLL_DEPT,ACC_EMP_012,2800.0,2026-01-31 08:30:00
TXN_LEGIT_0292,ACC_1826,ACC_2320,740.85,2026-01-23 09:00:00
TXN_LEGIT_0274,ACC_1701,ACC_2780,538.57,2026-01-09 06:00:00
TXN_LEGIT_0479,ACC_2431,ACC_1246,101.63,2026-01-28 03:00:00
TXN_LEGIT_0469,ACC_1167,ACC_1347,393.57,2026-01-01 23:00:00
TXN_LEGIT_0676,ACC_2756,ACC_2245,830.24,2026-01-29 09:00:00
TXN_LEGIT_0902,ACC_2475,ACC_2181,696.06,2026-01-05 17:00:00
TXN_PAY_043,CORP_PAYROLL_DEPT,ACC_EMP_043,2800.0,2026-01-31 08:30:00
TXN_LEGIT_0608,ACC_2082,ACC_1914,319.15,2026-01-03 12:00:00
TXN_LEGIT_0783,ACC_2581,ACC_1786,185.26,2026-02-07 08:00:00
TXN_LEGIT_0810,ACC_2598,ACC_1447,1142.56,2026-01-07 14:00:00
TXN_LEGIT_0177,ACC_2312,ACC_1539,1154.8,2026-01-15 11:00:00
TXN_LEGIT_0071,ACC_2454,ACC_2828,304.98,2026-01-17 13:00:00
TXN_LEGIT_0208,ACC_2857,ACC_2576,455.88,2026-01-05 14:00:00
TXN_LEGIT_0036,ACC_2356,ACC_1264,457.69,2026-01-10 13:00:00
TXN_LEGIT_0735,ACC_2191,ACC_1954,262.29,2026-01-15 07:00:00
TXN_LEGIT_0079,ACC_2266,ACC_2291,447.34,2026-01-19 04:00:00
TXN_LEGIT_0401,ACC_2025,ACC_2385,555.62,2026-01-17 02:00:00
TXN_LEGIT_0699,ACC_1052,ACC_1983,956.99,2026-01-27 04:00:00
TXN_LEGIT_0187,ACC_1372,ACC_2372,911.01,2026-02-04 09:00:00
TXN_LEGIT_0154,ACC_1459,ACC_2004,1132.3,2026-02-01 20:00:00
TXN_PAY_040,CORP_PAYROLL_DEPT,ACC_EMP_040,2800.0,2026-01-31 08:30:00
TXN_LEGIT_0106,ACC_1133,ACC_1858,97.94,2026-01-14 02:00:00
TXN_LEGIT_0191,ACC_2204,ACC_2336,979.47,2026-01-03 14:00:00
TXN_LEGIT_0551,ACC_1556,ACC_2306,1088.47,2026-02-08 01:00:00
TXN_LEGIT_0680,ACC_2236,ACC_1788,342.18,2026-01-11 11:00:00
TXN_LEGIT_0445,ACC_1087,ACC_1055,288.84,2026-01-08 14:00:00
TXN_LEGIT_0204,ACC_1929,ACC_2402,658.5,2026-01-30 15:00:00
TXN_LEGIT_0629,ACC_1352,ACC_1579,556.5,2026-01-09 10:00:00
TXN_LEGIT_0823,ACC_1018,ACC_2810,529.9,2026-01-09 21:00:00
TXN_LEGIT_0806,ACC_1342,ACC_1420,1127.78,2026-01-19 07:00:00
TXN_LEGIT_0654,ACC_1548,ACC_2046,218.71,2026-01-31 12:00:00
TXN_LEGIT_0624,ACC_2422,ACC_2204,128.48,2026-01-25 18:00:00
TXN_LEGIT_0842,ACC_1982,ACC_1086,228.48,2026-02-05 12:00:00
TXN_LEGIT_0314,ACC_1079,ACC_2517,376.93,2026-02-12 06:00:00
TXN_LEGIT_0826,ACC_1070,ACC_2224,1009.64,2026-02-01 02:00:00
TXN_LEGIT_0589,ACC_1283,ACC_2453,739.22,2026-01-17 09:00:00
TXN_LEGIT_0219,ACC_2056,ACC_1934,288.72,2026-01-08 18:00:00
TXN_LEGIT_0264,ACC_2402,ACC_1373,864.43,2026-01-05 22:00:00
TXN_LEGIT_0142,ACC_2110,ACC_2911,1075.76,2026-01-28 17:00:00
TXN_LEGIT_0283,ACC_2879,ACC_2098,921.99,2026-01-25 03:00:00
TXN_LEGIT_0278,ACC_1858,ACC_1865,602.42,2026-02-09 23:00:00
TXN_LEGIT_0493,ACC_2187,ACC_2988,1185.83,2026-01-15 14:00:00
TXN_LEGIT_0175,ACC_2471,ACC_2984,805.96,2026-01-26 21:00:00
TXN_LEGIT_0691,ACC_2661,ACC_2700,790.28,2026-02-11 17:00:00
TXN_PAY_007,CORP_PAYROLL_DEPT,ACC_EMP_007,2800.0,2026-01-31 08:30:00
TXN_LEGIT_0144,ACC_1675,ACC_2422,423.75,2026-01-08 06:00:00
TXN_LEGIT_0527,ACC_2884,ACC_1306,264.2,2026-02-14 13:00:00
TXN_LEGIT_0573,ACC_2485,ACC_1777,1005.93,2026-01-27 10:00:00
TXN_LEGIT_0651,ACC_2564,ACC_2061,222.35,2026-01-20 17:00:00
TXN_LEGIT_0564,ACC_1922,ACC_2759,985.46,2026-02-12 10:00:00
TXN_LEGIT_0736,ACC_1075,ACC_1831,1170.71,2026-01-25 08:00:00
TXN_LEGIT_0230,ACC_1044,ACC_2808,89.35,2026-01-11 10:00:00
TXN_LEGIT_0101,ACC_1068,ACC_1415,114.35,2026-02-04 15:00:00
TXN_LEGIT_0882,ACC_1130,ACC_1586,1124.31,2026-02-08 11:00:00
TXN_LEGIT_0906,ACC_1304,ACC_1751,250.64,2026-02-03 06:00:00
TXN_LEGIT_0649,ACC_1412,ACC_2767,654.66,2026-01-15 14:00:00
TXN_LEGIT_0328,ACC_1844,ACC_2308,290.17,2026-01-19 18:00:00
TXN_PAY_035,CORP_PAYROLL_DEPT,ACC_EMP_035,2800.0,2026-01-31 08:30:00
TXN_PAY_016,CORP_PAYROLL_DEPT,ACC_EMP_016,2800.0,2026-01-31 08:30:00
TXN_LEGIT_0792,ACC_2036,ACC_1817,933.28,2026-01-29 18:00:00
TXN_LEGIT_0153,ACC_1400,ACC_1131,364.71,2026-01-30 09:00:00
TXN_LEGIT_0404,ACC_1000,ACC_1045,208.08,2026-02-10 17:00:00
TXN_LEGIT_0657,ACC_1151,ACC_1942,159.11,2026-01-27 20:00:00
TXN_LEGIT_0262,ACC_2661,ACC_1357,955.67,2026-02-09 08:00:00
TXN_LEGIT_0331,ACC_2789,ACC_2745,1051.35,2026-02-02 15:00:00
TXN_LEGIT_0878,ACC_2002,ACC_2722,985.24,2026-02-14 05:00:00
TXN_LEGIT_0821,ACC_1069,ACC_2993,674.98,2026-01-25 12:00:00
TXN_LEGIT_0120,ACC_2974,ACC_2372,1108.31,2026-02-06 09:00:00
TXN_LEGIT_0525,ACC_2804,ACC_1525,979.86,2026-02-08 15:00:00
TXN_LEGIT_0498,ACC_1002,ACC_1330,1044.65,2026-02-07 11:00:00
TXN_LEGIT_0822,ACC_1566,ACC_2561,219.25,2026-01-13 10:00:00
TXN_LEGIT_0450,ACC_1911,ACC_2123,1078.84,2026-01-22 12:00:00
TXN_LEGIT_0113,ACC_1121,ACC_1891,674.39,2026-01-16 01:00:00
TXN_LEGIT_0091,ACC_2351,ACC_1051,1156.18,2026-01-08 20:00:00
TXN_LEGIT_0784,ACC_2681,ACC_2150,778.4,2026-01-05 13:00:00
TXN_LEGIT_0172,ACC_1103,ACC_1686,29.84,2026-02-10 23:00:00
TXN_LEGIT_0406,ACC_1172,ACC_1495,259.49,2026-01-24 06:00:00
TXN_LEGIT_0009,ACC_1606,ACC_2165,531.32,2026-02-01 14:00:00
TXN_LEGIT_0582,ACC_2879,ACC_2437,1024.88,2026-01-31 09:00:00
TXN_LEGIT_0759,ACC_2960,ACC_1080,712.83,2026-01-18 13:00:00
TXN_LEGIT_0449,ACC_1691,ACC_2594,329.21,2026-01-16 09:00:00
TXN_LEGIT_0907,ACC_1916,ACC_1641,759.95,2026-02-09 11:00:00
TXN_LEGIT_0376,ACC_1225,ACC_1798,396.85,2026-01-26 18:00:00
TXN_LEGIT_0685,ACC_1508,ACC_2990,589.97,2026-02-07 02:00:00
TXN_LEGIT_0269,ACC_1631,ACC_1547,802.08,2026-01-11 20:00:00
TXN_LEGIT_0339,ACC_2113,ACC_1308,574.63,2026-01-10 08:00:00
TXN_LEGIT_0312,ACC_2411,ACC_1210,1183.83,2026-01-25 18:00:00
TXN_LEGIT_0018,ACC_2470,ACC_1328,728.22,2026-01-26 17:00:00
TXN_LEGIT_0714,ACC_1038,ACC_2415,1131.89,2026-01-03 11:00:00
TXN_LEGIT_0486,ACC_2769,ACC_2909,350.09,2026-01-08 18:00:00
TXN_LEGIT_0592,ACC_2381,ACC_1935,105.14,2026-02-01 04:00:00
TXN_LEGIT_0165,ACC_2116,ACC_1622,917.89,2026-01-17 23:00:00
TXN_LEGIT_0721,ACC_1957,ACC_2569,197.37,2026-01-19 01:00:00
TXN_LEGIT_0318,ACC_1774,ACC_1908,1054.2,2026-02-07 09:00:00
TXN_LEGIT_0518,ACC_2302,ACC_2999,28.91,2026-01-19 08:00:00
TXN_LEGIT_0492,ACC_1891,ACC_1298,337.46,2026-02-08 22:00:00
TXN_LEGIT_0350,ACC_2934,ACC_2456,16.54,2026-01-19 23:00:00
TXN_LEGIT_0919,ACC_2676,ACC_2919,262.77,2026-01-18 09:00:00
TXN_LEGIT_0470,ACC_1505,ACC_1027,602.24,2026-01-20 04:00:00
TXN_LEGIT_0590,ACC_1862,ACC_1365,85.27,2026-01-31 09:00:00
TXN_LEGIT_0924,ACC_1681,ACC_2453,729.6,2026-01-02 10:00:00
TXN_LEGIT_0077,ACC_1564,ACC_1354,1056.3,2026-01-13 07:00:00
TXN_PAY_032,CORP_PAYROLL_DEPT,ACC_EMP_032,2800.0,2026-01-31 08:30:00
TXN_LEGIT_0049,ACC_2667,ACC_2325,666.14,2026-01-02 01:00:00
TXN_LEGIT_0604,ACC_1067,ACC_1495,367.92,2026-02-08 12:00:00
TXN_LEGIT_0157,ACC_1209,ACC_1784,308.38,2026-01-07 17:00:00
TXN_LEGIT_0757,ACC_2795,ACC_2551,202.78,2026-01-20 19:00:00
TXN_LEGIT_0232,ACC_1986,ACC_1667,1135.44,2026-02-07 14:00:00
TXN_LEGIT_0843,ACC_1896,ACC_2065,863.84,2026-01-03 15:00:00
TXN_LEGIT_0834,ACC_2150,ACC_2179,1191.66,2026-01-23 20:00:00
TXN_LEGIT_0895,ACC_2360,ACC_2753,1040.44,2026-01-26 11:00:00
TXN_PAY_031,CORP_PAYROLL_DEPT,ACC_EMP_031,2800.0,2026-01-31 08:30:00
TXN_LEGIT_0124,ACC_1322,ACC_1682,836.0,2026-01-15 08:00:00
TXN_LEGIT_0786,ACC_2808,ACC_2703,966.8,2026-01-11 03:00:00
TXN_LEGIT_0655,ACC_1024,ACC_2474,1021.65,2026-01-03 18:00:00
TXN_LEGIT_0382,ACC_1994,ACC_2069,72.03,2026-01-06 05:00:00
TXN_LEGIT_0465,ACC_2973,ACC_1869,257.4,2026-01-20 02:00:00
TXN_LEGIT_0126,ACC_2533,ACC_2454,114.45,2026-01-22 06:00:00
TXN_LEGIT_0424,ACC_2569,ACC_1920,95.48,2026-01-02 13:00:00
TXN_LEGIT_0688,ACC_2671,ACC_1936,394.68,2026-02-14 12:00:00
TXN_LEGIT_0872,ACC_2578,ACC_2620,1096.31,2026-02-14 07:00:00
TXN_LEGIT_0128,ACC_1862,ACC_1914,236.06,2026-01-12 00:00:00
TXN_LEGIT_0097,ACC_1051,ACC_1523,607.48,2026-02-05 04:00:00
TXN_LEGIT_0073,ACC_2127,ACC_2030,106.61,2026-02-03 14:00:00
TXN_LEGIT_0793,ACC_1016,ACC_1123,1008.72,2026-01-17 15:00:00
TXN_LEGIT_0060,ACC_1134,ACC_1930,139.3,2026-01-10 03:00:00
TXN_LEGIT_0366,ACC_2033,ACC_2314,1001.72,2026-02-01 23:00:00
TXN_PAY_038,CORP_PAYROLL_DEPT,ACC_EMP_038,2800.0,2026-01-31 08:30:00
TXN_LEGIT_0146,ACC_3000,ACC_2436,573.34,2026-02-09 13:00:00
TXN_LEGIT_0534,ACC_1864,ACC_2461,1189.57,2026-01-06 06:00:00
TXN_LEGIT_0253,ACC_1242,ACC_2886,732.09,2026-01-29 02:00:00
TXN_LEGIT_0394,ACC_2130,ACC_2547,306.07,2026-02-03 20:00:00
TXN_LEGIT_0643,ACC_2184,ACC_2461,1035.85,2026-01-16 00:00:00
TXN_LEGIT_0782,ACC_2684,ACC_2655,711.58,2026-01-11 09:00:00
TXN_LEGIT_0581,ACC_2668,ACC_1247,62.01,2026-01-23 09:00:00
TXN_LEGIT_0044,ACC_2046,ACC_2739,1114.07,2026-01-05 20:00:00
TXN_LEGIT_0294,ACC_2612,ACC_2617,806.01,2026-01-31 23:00:00
TXN_LEGIT_0342,ACC_2156,ACC_2185,716.6,2026-02-02 20:00:00
TXN_LEGIT_0069,ACC_2498,ACC_1674,272.76,2026-02-06 00:00:00
TXN_LEGIT_0811,ACC_1343,ACC_2076,299.72,2026-02-13 08:00:00
TXN_LEGIT_0557,ACC_1597,ACC_1107,1188.27,2026-01-07 18:00:00
TXN_LEGIT_0849,ACC_2981,ACC_1442,641.19,2026-01-19 02:00:00
TXN_LEGIT_0448,ACC_1876,ACC_2990,906.49,2026-01-27 19:00:00
TXN_LEGIT_0705,ACC_2968,ACC_1497,935.04,2026-02-11 01:00:00
TXN_LEGIT_0746,ACC_1972,ACC_2503,626.91,2026-01-10 01:00:00
TXN_LEGIT_0616,ACC_1419,ACC_1226,885.25,2026-01-25 16:00:00
TXN_LEGIT_0244,ACC_1837,ACC_2362,153.73,2026-02-14 19:00:00
TXN_LEGIT_0762,ACC_1301,ACC_2427,499.9,2026-01-27 14:00:00
TXN_LEGIT_0531,ACC_1745,ACC_1872,863.76,2026-01-19 10:00:00
TXN_LEGIT_0631,ACC_2222,ACC_1441,630.94,2026-02-09 09:00:00
TXN_LEGIT_0814,ACC_1389,ACC_1020,114.58,2026-01-22 05:00:00
TXN_LEGIT_0683,ACC_2897,ACC_2100,318.19,2026-01-04 05:00:00
TXN_LEGIT_0684,ACC_2329,ACC_1258,439.58,2026-01-12 09:00:00
TXN_LEGIT_0625,ACC_2911,ACC_1910,886.66,2026-01-08 09:00:00
TXN_LEGIT_0457,ACC_2755,ACC_2935,381.46,2026-01-31 22:00:00
TXN_LEGIT_0440,ACC_2413,ACC_1164,483.37,2026-01-01 14:00:00
TXN_LEGIT_0769,ACC_1105,ACC_1259,1084.03,2026-01-06 06:00:00
TXN_LEGIT_0214,ACC_2862,ACC_2227,187.01,2026-01-06 07:00:00
TXN_LEGIT_0779,ACC_2219,ACC_2584,1003.83,2026-02-15 09:00:00
TXN_LEGIT_0411,ACC_2985,ACC_1601,679.75,2026-02-11 06:00:00
TXN_LEGIT_0888,ACC_2947,ACC_1920,516.46,2026-01-10 13:00:00
TXN_LEGIT_0733,ACC_2803,ACC_2755,242.77,2026-01-31 09:00:00
TXN_LEGIT_0524,ACC_1874,ACC_1588,1072.4,2026-01-02 22:00:00
TXN_LEGIT_0300,ACC_1437,ACC_1796,1141.28,2026-01-03 12:00:00
TXN_LEGIT_0606,ACC_1978,ACC_1194,49.0,2026-01-25 07:00:00
TXN_LEGIT_0111,ACC_2412,ACC_1706,259.44,2026-01-09 02:00:00
TXN_LEGIT_0226,ACC_1654,ACC_2171,1026.56,2026-01-04 17:00:00
TXN_LEGIT_0112,ACC_1213,ACC_1221,690.21,2026-02-10 22:00:00
TXN_LEGIT_0402,ACC_1471,ACC_1737,694.41,2026-02-12 12:00:00
TXN_LEGIT_0438,ACC_1088,ACC_1583,267.26,2026-01-28 03:00:00
TXN_LEGIT_0369,ACC_2842,ACC_2614,138.58,2026-01-05 07:00:00
TXN_LEGIT_0886,ACC_1037,ACC_1687,341.62,2026-01-14 16:00:00
TXN_LEGIT_0095,ACC_1332,ACC_2191,482.89,2026-01-23 18:00:00
TXN_LEGIT_0115,ACC_2927,ACC_2315,1160.75,2026-02-03 18:00:00
TXN_LEGIT_0456,ACC_1395,ACC_2803,572.94,2026-01-24 20:00:00
TXN_LEGIT_0475,ACC_1053,ACC_2064,920.93,2026-01-15 14:00:00
TXN_LEGIT_0373,ACC_1688,ACC_2284,787.28,2026-02-07 09:00:00
TXN_LEGIT_0537,ACC_2281,ACC_1648,400.92,2026-02-02 21:00:00
TXN_LEGIT_0234,ACC_1369,ACC_1714,593.98,2026-02-07 02:00:00
TXN_LEGIT_0336,ACC_2778,ACC_2999,693.08,2026-02-02 01:00:00
TXN_LEGIT_0169,ACC_1788,ACC_1025,756.47,2026-02-02 05:00:00
TXN_LEGIT_0383,ACC_1997,ACC_1347,238.99,2026-02-02 10:00:00
TXN_LEGIT_0660,ACC_1548,ACC_2287,1183.11,2026-01-01 16:00:00
TXN_LEGIT_0639,ACC_1988,ACC_2688,862.79,2026-02-04 22:00:00
TXN_LEGIT_0194,ACC_1610,ACC_1491,104.92,2026-01-11 17:00:00
TXN_LEGIT_0233,ACC_2479,ACC_2862,866.25,2026-01-25 23:00:00
TXN_SM_IN_003,ACC_MULE_003,ACC_BOSS_01,203.7,2026-02-12 14:00:00
TXN_LEGIT_0928,ACC_2753,ACC_1018,21.93,2026-01-22 17:00:00
TXN_LEGIT_0591,ACC_2632,ACC_2436,980.29,2026-01-07 12:00:00
TXN_LEGIT_0285,ACC_2399,ACC_2552,616.42,2026-01-16 19:00:00
TXN_LEGIT_0311,ACC_1128,ACC_1738,944.2,2026-01-19 09:00:00
TXN_LAYER_0,ACC_ORIGIN_99,ACC_SHELL_A,9500.0,2026-02-15 09:10:00
TXN_LEGIT_0134,ACC_2558,ACC_2427,138.2,2026-02-06 15:00:00
TXN_LEGIT_0131,ACC_2899,ACC_2936,611.86,2026-01-28 06:00:00
TXN_LEGIT_0235,ACC_2918,ACC_2867,511.48,2026-01-07 16:00:00
TXN_LEGIT_0652,ACC_2889,ACC_1696,1111.78,2026-01-07 18:00:00
TXN_LEGIT_0042,ACC_1592,ACC_2209,600.99,2026-02-13 18:00:00
TXN_LEGIT_0558,ACC_2811,ACC_1229,463.69,2026-01-03 15:00:00
TXN_LEGIT_0005,ACC_2228,ACC_2450,647.8,2026-01-31 04:00:00
TXN_LEGIT_0263,ACC_1722,ACC_1632,358.49,2026-01-26 09:00:00
TXN_LEGIT_0653,ACC_1912,ACC_2185,461.1,2026-01-10 02:00:00
TXN_LEGIT_0830,ACC_2928,ACC_1932,1097.93,2026-02-04 20:00:00
TXN_LEGIT_0472,ACC_1007,ACC_2834,944.92,2026-02-14 12:00:00
TXN_LEGIT_0609,ACC_2468,ACC_2954,975.14,2026-02-12 22:00:00
TXN_LEGIT_0182,ACC_2723,ACC_1279,534.9,2026-02-04 23:00:00
TXN_LEGIT_0728,ACC_1091,ACC_2443,780.43,2026-01-31 08:00:00
TXN_LEGIT_0002,ACC_1875,ACC_1492,566.58,2026-01-03 02:00:00
TXN_LEGIT_0866,ACC_2897,ACC_1370,919.29,2026-02-07 02:00:00
